id,url,text,createdAt,retweetCount,replyCount,likeCount,quoteCount,isRetweet,isQuote
2068027235811082539,https://x.com/MTPHereToHelp/status/2068027235811082539,@bacda659e57a434 @mybmcWardRC @AshwiniBhide @CMOMaharashtra @SanjayRupadhyay सदर ठिकाणी बोरिवली वाहतूक विभागामार्फत कारवाई करण्यात आली आहे.,Fri Jun 19 17:44:49 +0000 2026,0,0,0,0,False,False
2068027219180745170,https://x.com/MTPHereToHelp/status/2068027219180745170,"@MTPHereToHelp @CPMumbaiPolice @MumbaiPolice idiots are parking vehicles on the service road in front of the house gate...infront of ""Rutuja "" house , sagar vetkar marg, near Tilak Nagar railway station west ...we complain multiple time but police didn't take any action?? https://t.co/083anyzQ0J",Fri Jun 19 17:44:45 +0000 2026,0,1,0,0,False,False
2068025933685207351,https://x.com/MTPHereToHelp/status/2068025933685207351,@MaldeNimish Thanks for bringing this to our notice. Bhoiwada  Traffic Division has been informed to do the needful.,Fri Jun 19 17:39:39 +0000 2026,0,0,0,0,False,False
2068025675911733446,https://x.com/MTPHereToHelp/status/2068025675911733446,@santosh600 The action has been taken by Samatanagar Traffic Divison,Fri Jun 19 17:38:37 +0000 2026,0,0,0,0,False,False
2068025177154400419,https://x.com/MTPHereToHelp/status/2068025177154400419,"@AndheriPeople @MTPHereToHelp @CMOMaharashtra @myBESTBus Photos for representation only. MTP should stop this ""Angular"" parking as it takes too much space.
Location: David S Barretto Marg, Wadala 
Bhoiwada Traffic Division https://t.co/Fgq7r0uRDQ",Fri Jun 19 17:36:38 +0000 2026,0,1,0,0,False,False
2068025152827474354,https://x.com/MTPHereToHelp/status/2068025152827474354,@imyashah The action has been taken by Bkc Traffic Divison,Fri Jun 19 17:36:33 +0000 2026,0,0,0,0,False,False
2068025098335039810,https://x.com/MTPHereToHelp/status/2068025098335039810,@CFCLover27 Thanks for bringing this to our notice. Azad Maidan  Traffic Division has been informed to do the needful.,Fri Jun 19 17:36:20 +0000 2026,0,0,0,0,False,False
2068024674601308269,https://x.com/MTPHereToHelp/status/2068024674601308269,@MTPHereToHelp this car is blocking the gate of Ruby Mansion at Barrack Rd   please inform Azad Maidan Police station https://t.co/Ytvr73mUtY,Fri Jun 19 17:34:39 +0000 2026,0,1,0,0,False,False
2068020906061173089,https://x.com/MTPHereToHelp/status/2068020906061173089,@santoshgurav299 @mybmc,Fri Jun 19 17:19:40 +0000 2026,0,0,0,0,False,False
2068019647488876992,https://x.com/MTPHereToHelp/status/2068019647488876992,@chechani_hardik We request you to file a grievance on the #Mumtrafficapp for a swift resolution.,Fri Jun 19 17:14:40 +0000 2026,0,1,0,0,False,False
2068019486016614898,https://x.com/MTPHereToHelp/status/2068019486016614898,@chechani_hardik Please mail on multimediacell.traffic@mahapolice.gov.in,Fri Jun 19 17:14:02 +0000 2026,0,0,0,0,False,False
2068015578942763215,https://x.com/MTPHereToHelp/status/2068015578942763215,@Alm79mum We have followed you. Please share your contact details in DM.,Fri Jun 19 16:58:30 +0000 2026,0,1,0,0,False,False
2068014997712879644,https://x.com/MTPHereToHelp/status/2068014997712879644,@SaoodUbt Thanks for bringing this to our notice. Dindoshi  Traffic Division has been informed to do the needful.,Fri Jun 19 16:56:11 +0000 2026,0,0,0,0,False,False
2068014580803281332,https://x.com/MTPHereToHelp/status/2068014580803281332,@Sid_Malvankar @ThaneCityPolice,Fri Jun 19 16:54:32 +0000 2026,0,0,0,0,False,False
2068014338628268298,https://x.com/MTPHereToHelp/status/2068014338628268298,"@MumbaiPolice @MTPHereToHelp 
The Also Caused Heavy Traffic",Fri Jun 19 16:53:34 +0000 2026,0,1,0,0,False,False
2068014125276692604,https://x.com/MTPHereToHelp/status/2068014125276692604,@vadapavspeaks Thanks for bringing this to our notice. Goregaon  Traffic Division has been informed to do the needful.,Fri Jun 19 16:52:43 +0000 2026,0,0,0,0,False,False
2068013954379702504,https://x.com/MTPHereToHelp/status/2068013954379702504,@ThaneCityPolice @DGPMaharashtra @MumbaiPolice @MTPHereToHelp @Navimumpolice @Thane_R_Police शीळफाटा येथील संध्याकाळ वेळची वाहतूक कोंडी टाळण्यासाठी “कुल्ड चहा आणि ठेचा वडापाव” इथं सुद्धा समांतर बाजूस ५०० मीटर नो पार्किंग झोन लागू करण्यात यावा. रोज इथं बापाचा रस्ता असल्याप्रमाणे गाड्या उभ्या असतात. https://t.co/ErmaUUiq4b,Fri Jun 19 16:52:03 +0000 2026,0,2,0,0,False,False
2068012369041846507,https://x.com/MTPHereToHelp/status/2068012369041846507,"@MumbaiPolice Pls issue challan

cc @copwatchbharat @RoadsOfMumbai",Fri Jun 19 16:45:45 +0000 2026,0,2,0,0,False,False
2068012254726091094,https://x.com/MTPHereToHelp/status/2068012254726091094,"Three large tree branches have been lying on the road in Iraniwadi,Malad East,since tree-trimming work was carried out.Despite several days passing,they have still not been removed,ausing significant inconvenience to residents.With Muharram currently underway @mybmcWardPS @mybmc https://t.co/LD1LYc2ZzR",Fri Jun 19 16:45:17 +0000 2026,0,1,0,0,False,False
2068010952096977351,https://x.com/MTPHereToHelp/status/2068010952096977351,@bacda659e57a434 ही बाब आमच्या निदर्शनास आणून दिल्याबद्दल धन्यवाद. योग्य ती कार्यवाही करण्याबाबत बोरीवली वाहतूक विभागाला कळवण्यात आले आहे.,Fri Jun 19 16:40:07 +0000 2026,0,0,0,0,False,False
2068010506099793932,https://x.com/MTPHereToHelp/status/2068010506099793932,@MTPHereToHelp Thank you,Fri Jun 19 16:38:21 +0000 2026,0,1,0,0,False,False
2068010380375507359,https://x.com/MTPHereToHelp/status/2068010380375507359,@Alm79mum Thanks for bringing this to our notice. Bandra Traffic Division has been informed to do the needful.,Fri Jun 19 16:37:51 +0000 2026,0,1,0,0,False,False
2068009477023187285,https://x.com/MTPHereToHelp/status/2068009477023187285,@MumbaiPolice @MTPHereToHelp please have a look over this vehicle which ran over her leg,Fri Jun 19 16:34:15 +0000 2026,0,2,0,0,False,False
2068008660467609906,https://x.com/MTPHereToHelp/status/2068008660467609906,@Smilen5j @MumbaiPolice Thanks for bringing this to our Notice  Chembur Traffic Division informed about this.,Fri Jun 19 16:31:01 +0000 2026,0,0,0,0,False,False
2068006682245099866,https://x.com/MTPHereToHelp/status/2068006682245099866,@mumbaiwalking Thanks for bringing this to our Notice  D.N.NAGAR  Traffic Division informed about this.,Fri Jun 19 16:23:09 +0000 2026,0,0,0,0,False,False
2068006465860956323,https://x.com/MTPHereToHelp/status/2068006465860956323,"Hello @MTPHereToHelp Mr MH02FN4777 is busy using his phone at 19.1246233, 72.8306346

Cosmopolitan Education Society Marg, New LIC Colony, D.N.Nagar, Andheri West, Mumbai, Maharashtra 400053 https://t.co/hKnS1eTLJV",Fri Jun 19 16:22:17 +0000 2026,0,1,2,0,False,False
2068006304782905620,https://x.com/MTPHereToHelp/status/2068006304782905620,"@MumbaiPolice  kindly take action 
Every day there is a traffic bcoz of these outsiders they are smoking cigarettes and roaring bike we have children in our house 
Under bldg 15 tilak nagar Chembur mumbai 89 https://t.co/baeJzR0hsF",Fri Jun 19 16:21:39 +0000 2026,0,3,0,0,False,False
2068005882835923260,https://x.com/MTPHereToHelp/status/2068005882835923260,Today morning at around 10 am this car ran over this ladies leg she is hospitalised at bhabha hospital this occurred near road no 10 Almeida park outside Zakaria house gate 400050. Please treat this as urgent https://t.co/nKcdGLOSuu,Fri Jun 19 16:19:58 +0000 2026,0,1,1,0,False,False
2068001235094196504,https://x.com/MTPHereToHelp/status/2068001235094196504,@AndheriPeople The action has been taken by VakolaTraffic Divison.,Fri Jun 19 16:01:30 +0000 2026,0,0,1,0,False,False
2068000562814259513,https://x.com/MTPHereToHelp/status/2068000562814259513,@santosh600 Thanks for bringing this to our notice. Samtanagar Traffic Division has been informed about this.,Fri Jun 19 15:58:50 +0000 2026,0,0,0,0,False,False
2068000560008355860,https://x.com/MTPHereToHelp/status/2068000560008355860,@bacda659e57a434 Thanks for bringing this to our notice  Borivali Traffic Division has been informed to do the needful.,Fri Jun 19 15:58:49 +0000 2026,0,0,0,0,False,False
2067999829935231296,https://x.com/MTPHereToHelp/status/2067999829935231296,"@MumbaiPolice @MTPHereToHelp  If U still fail 2 take action aganst the garage ownr at 90ft rd,Gokul Nagari,Thakur Complx,wl approach the right authorities for redressal. All futpaths,W. E Hiway,Bus Stps,Bldg Gates,shud b cleared of illegally parked vehicles in Thakur Vilage/Compl https://t.co/Y4ySKucYLM",Fri Jun 19 15:55:55 +0000 2026,0,2,0,0,False,False
2067998140897321440,https://x.com/MTPHereToHelp/status/2067998140897321440,बोरिवली पश्चिमच्या चांदवरकर रोडवरील SP Mukherje  garden  पदपथावर अतिक्रमण करून एक बेकायदेशीर शेड बांधण्यात आले आहे. एमसीजीएमने कोणती परवानगी दिली आहे? हा पदपथ पादचाऱ्यांसाठी चालण्याकरिता आहे की व्यवसाय करण्यासाठी? @mybmcWardRC  @AshwiniBhide  @CMOMaharashtra  @SanjayRupadhyay https://t.co/YMYJcgvAV7,Fri Jun 19 15:49:12 +0000 2026,0,2,0,0,False,False
2067997275847278626,https://x.com/MTPHereToHelp/status/2067997275847278626,@Anya1762 Thanks for bringing this to our notice. D.N.Nagar  Traffic Division has been informed to do the needful.,Fri Jun 19 15:45:46 +0000 2026,0,1,0,0,False,False
2067997248487858679,https://x.com/MTPHereToHelp/status/2067997248487858679,@tessy_dsouza Thanks for bringing this to our notice. Goregaon Traffic Division has been informed about this.,Fri Jun 19 15:45:40 +0000 2026,0,0,1,0,False,False
2067996570960974078,https://x.com/MTPHereToHelp/status/2067996570960974078,@rhtpunjabi30 Thanks for bringing this to our notice. Worli Traffic Division has been informed about this.,Fri Jun 19 15:42:58 +0000 2026,0,0,0,0,False,False
2067996521644335271,https://x.com/MTPHereToHelp/status/2067996521644335271,"Right outside Sangeeta apt, 2 vehicles parked almost in d middle of d road, obstructing passing vehicles + pedestrians path. Despite the NO PARKING board. @mybmcwardKW @MTPHereToHelp please intervene, this has become a nuisance for residents around. Off Yari Road. Dr Chopra Marg. https://t.co/5dBgOkSqGg",Fri Jun 19 15:42:46 +0000 2026,0,1,0,0,False,False
2067996292945727685,https://x.com/MTPHereToHelp/status/2067996292945727685,"There is something wrong with the signal near hub mall Goregaon, it stays red for 120 seconds but stays Green for less than 30 seconds, can you please check, this is causing major traffic to go from Goregaon to Malad

@MTPHereToHelp",Fri Jun 19 15:41:52 +0000 2026,0,1,1,0,False,False
2067995925419901130,https://x.com/MTPHereToHelp/status/2067995925419901130,@hardik_SRT Thanks for bringing this to our notice. Dindoshi Traffic Division has been informed about this.,Fri Jun 19 15:40:24 +0000 2026,0,0,0,0,False,False
2067995391241621887,https://x.com/MTPHereToHelp/status/2067995391241621887,"This is the condition just outside NM JOSHI MARG Police station. This is a disaster waiting to happen. What have we learnt from our past mistakes Mumbai Police? Narrow road below lower parel mono rail, currey road bridge gets clogged, footpath occupied by illegal parking https://t.co/lbpmmqzG3L",Fri Jun 19 15:38:17 +0000 2026,0,2,0,0,False,False
2067995129127047436,https://x.com/MTPHereToHelp/status/2067995129127047436,@bacda659e57a434 ही बाब आमच्या निदर्शनास आणून दिल्याबद्दल धन्यवाद. बोरीवली वाहतूक विभागाला याविषयी कळवण्यात आले आहे.,Fri Jun 19 15:37:14 +0000 2026,0,0,1,0,False,False
2067994488954569022,https://x.com/MTPHereToHelp/status/2067994488954569022,@MTPHereToHelp @CPMumbaiPolice  The Car is overtaking on extra lane also. You should do something about two wheelers using extra lane. This is on Array Bridge WEH today https://t.co/HgbLFz7XQL,Fri Jun 19 15:34:42 +0000 2026,0,1,0,0,False,False
2067988293653078257,https://x.com/MTPHereToHelp/status/2067988293653078257,@Aajay0311 @mybmc सदर ठिकाणी घाटकोपर वाहतूक विभागामार्फत कारवाई करण्यात आली आहे.,Fri Jun 19 15:10:05 +0000 2026,0,0,0,0,False,False
2067987613584380351,https://x.com/MTPHereToHelp/status/2067987613584380351,@iamsanketyelve सदर ठिकाणी साकीनाका वाहतूक विभागामार्फत कारवाई करण्यात आली आहे.,Fri Jun 19 15:07:23 +0000 2026,0,0,0,0,False,False
2067986390575644758,https://x.com/MTPHereToHelp/status/2067986390575644758,@Vinayak60343594 ही बाब आमच्या निदर्शनास आणून दिल्याबद्दल धन्यवाद. आझाद मैदान वाहतूक विभागाला याविषयी कळवण्यात आले आहे.,Fri Jun 19 15:02:31 +0000 2026,0,0,0,0,False,False
2067985837728633191,https://x.com/MTPHereToHelp/status/2067985837728633191,"मर्झबान रोड वरील एस्प्लेनेड हाऊस च्या मागील पे एण्ड पार्क ठेकेदार नियमाचे   करत नसल्याने संबंधित अधिकाऱ्यांकडून पोलीस कडून ठेकेदारावर योग्य ती कारवाई करण्यात यावी
@ashwinijoshi   @AshwiniBhide @mybmc @CPMumbaiPolice @MumbaiPolice @mybmcWardA @MTPHereToHelp @AzadMaidanPS https://t.co/lufjNBavuA",Fri Jun 19 15:00:19 +0000 2026,0,2,0,0,False,False
2067985602608558361,https://x.com/MTPHereToHelp/status/2067985602608558361,@Satishgundewar Thanks for bringing this to our notice. Samtanagar Traffic Division has been informed about this.,Fri Jun 19 14:59:23 +0000 2026,0,0,0,0,False,False
2067985238895296948,https://x.com/MTPHereToHelp/status/2067985238895296948,@MTPHereToHelp Please install a traffic Signal at Thakur Village circle near Thakur Cinema Kandivali East. Every day huge traffic jam happens at the circle.  Else deploy a traffic police urgently,Fri Jun 19 14:57:56 +0000 2026,0,1,0,0,False,False
2067983063251059166,https://x.com/MTPHereToHelp/status/2067983063251059166,@raisevoice2026 Thanks for bringing this to our Notice  Bhoiwada  Traffic Division informed about this.,Fri Jun 19 14:49:18 +0000 2026,0,1,1,0,False,False
2067982247194759176,https://x.com/MTPHereToHelp/status/2067982247194759176,@pratikg1111 Thanks for bringing this to our Notice  D.B.Marg  Traffic Division informed about this.,Fri Jun 19 14:46:03 +0000 2026,0,0,0,0,False,False
2067982138432172279,https://x.com/MTPHereToHelp/status/2067982138432172279,"A lot of vehicles have jammed and parked illegally on the  road outside railway ground gate which is inside the central railway colony and opposite RPF booth, Parel east. Please get the vehicles removed and fine them as these are outside vehicles @MTPHereToHelp @CPMumbaiPolice",Fri Jun 19 14:45:37 +0000 2026,0,1,1,0,False,False
2067980747978526738,https://x.com/MTPHereToHelp/status/2067980747978526738,@afzalamirshaikh Thanks for bringing this to our Notice  Jogeshwari Traffic Division informed about this.,Fri Jun 19 14:40:06 +0000 2026,0,0,0,0,False,False
2067980337834287542,https://x.com/MTPHereToHelp/status/2067980337834287542,@RupeshGMohite @mybmcWardS @mybmc @mayor_mumbai @CMOMaharashtra @mybmc,Fri Jun 19 14:38:28 +0000 2026,0,0,0,0,False,False
2067980307530473871,https://x.com/MTPHereToHelp/status/2067980307530473871,@MTPHereToHelp चर्नी रोड येथे बॅचलर्स juice सेंटर समोर जबरदस्ती करून उतरवण्यात आले आहे,Fri Jun 19 14:38:21 +0000 2026,0,1,0,0,False,False
2067979630838219191,https://x.com/MTPHereToHelp/status/2067979630838219191,@MTPHereToHelp Thank you. Saw that a tempo has broken down below the metro line justbat the signal and it's blocking traffic coming from Jogeshwari. Pls review.,Fri Jun 19 14:35:39 +0000 2026,0,1,0,0,False,False
2067978812126797911,https://x.com/MTPHereToHelp/status/2067978812126797911,@mybmcWardS @mybmc कन्नमवार नगर विक्रोळी पूर्व इमारत १८८ येथे स्व : मर्जीने विकासक यांनी दुसरा गतिरोधक लावला आहे. विकासक आणि @mybmcWardS प्रशासन यांची घट्ट मैत्री आहे म्हणून कारवाई होत नाही.मर्यादेपेक्षा जास्त उंचीचा गतिरोधक लावला आहे.@mybmc @mayor_mumbai @CMOMaharashtra @MTPHereToHelp https://t.co/euwLQHhwsV,Fri Jun 19 14:32:24 +0000 2026,0,1,0,0,False,False
2067975737152553190,https://x.com/MTPHereToHelp/status/2067975737152553190,Dear @MTPHereToHelp Aarey signal on WEH below flyover is messed up with traffic in all 4 directions... pls help,Fri Jun 19 14:20:11 +0000 2026,0,1,1,0,False,False
2067975155243266341,https://x.com/MTPHereToHelp/status/2067975155243266341,"HANS VTOL, our hybrid UAV that combines the vertical take-off flexibility of a quadcopter with the long-range efficiency of a fixed-wing aircraft. With no runway required, the possibilities for mission deployment are limitless.",Fri Jun 19 14:17:52 +0000 2026,14,4,95,0,False,False
2067974685695053929,https://x.com/MTPHereToHelp/status/2067974685695053929,"हटाओ भैया 🙏

आज एका “भैया” टॅक्सी ड्रायव्हरने एका मैत्रिणीला चुकीच्या ठिकाणी नेऊन मध्येच उतरायला सांगितले. पुढे जाण्यास नकार देऊन दादागिरी केली. त्याच्या सोईने उतरवले.फोटो जोडला आहे. कृपया कारवाई करावी.

@mnsadhikrut @MTPHereToHelp @MumbaiPolice https://t.co/X2jshKSGkU",Fri Jun 19 14:16:00 +0000 2026,0,1,0,0,False,False
2067970977712177374,https://x.com/MTPHereToHelp/status/2067970977712177374,"🚦 वाहतूक नियंत्रण अधिसूचना | मुंब्रा 🚦
मुंब्रा रेल्वे स्टेशन ते शंकर मंदिर दरम्यान मुख्य रस्त्याच्या दोन्ही बाजूस वाहतूक कोंडी टाळण्यासाठी नो पार्किंग झोन लागू करण्यात आला आहे.
📍 अंतर : 1.1 कि.मी.
⏰ वेळ : सकाळी 6.00 ते रात्री 10.00
🗓️ 30 दिवस प्रायोगिक तत्त्वावर अंमलबजावणी https://t.co/31u6u4zlKU",Fri Jun 19 14:01:16 +0000 2026,1,2,4,0,False,False
2067962667084702190,https://x.com/MTPHereToHelp/status/2067962667084702190,"Illegal parking on bus stop by U2M restaurant two wheelers. OPP Garware office near Gokul Arcade Vile Parle East . Daily nuisance and problems for BUS commuters @MTPHereToHelp Vakola Division why action not taken 
@CMOMaharashtra @myBESTBus https://t.co/9HV1Fzaxwk",Fri Jun 19 13:28:15 +0000 2026,4,6,18,1,False,False
2067958202965336337,https://x.com/MTPHereToHelp/status/2067958202965336337,@securekrish10 Thanks for bringing this to our notice. Mankhurd Traffic Division has been informed about this.,Fri Jun 19 13:10:31 +0000 2026,0,0,1,0,False,False
2067957028761583699,https://x.com/MTPHereToHelp/status/2067957028761583699,@DayaNai50921609 Thanks for bringing this to our notice. Borivali Traffic Division has been informed about this.,Fri Jun 19 13:05:51 +0000 2026,0,0,0,0,False,False
2067956725836345726,https://x.com/MTPHereToHelp/status/2067956725836345726,Situation now @MTPHereToHelp 🙏🙏 https://t.co/eMVcAyi56J,Fri Jun 19 13:04:38 +0000 2026,0,1,0,0,False,True
2067956160599384552,https://x.com/MTPHereToHelp/status/2067956160599384552,"@MTPHereToHelp Road bhind Shimpoli Police Chowki Borivali W bcome a nuisance neck. Vehicles, autos are parked on both sides of Roads causing difficulty for Sr. Citizens, ladies children to walk. Several complaints made but no permanent solution. Time is cming when citizens will agitate.",Fri Jun 19 13:02:24 +0000 2026,0,1,0,1,False,False
2067956102290165944,https://x.com/MTPHereToHelp/status/2067956102290165944,@iamhasu Please mail on multimediacell.traffic@mahapolice.gov.in OR you can contact to multimedia helpline number 8976952577.,Fri Jun 19 13:02:10 +0000 2026,0,1,0,0,False,False
2067955495261106197,https://x.com/MTPHereToHelp/status/2067955495261106197,@Aajay0311 ही बाब आमच्या निदर्शनास आणून दिल्याबद्दल धन्यवाद. घाटकोपर वाहतूक विभागाला याविषयी कळवण्यात आले आहे.,Fri Jun 19 12:59:45 +0000 2026,0,0,0,0,False,False
2067954855381979446,https://x.com/MTPHereToHelp/status/2067954855381979446,"@MTPHereToHelp Madam/Sir 
What should I mail ?
Please elaborate.

CC:
@CMOMaharashtra 
@Dev_Fadnavis",Fri Jun 19 12:57:12 +0000 2026,0,1,0,0,False,False
2067953976851722316,https://x.com/MTPHereToHelp/status/2067953976851722316,"@MTPHereToHelp लाल बहादूर शास्त्री मार्ग, श्रेयस सिनेमा जवळ घाटकोपर पश्चिम लॅन्डमार्क राजहंस थिएटर",Fri Jun 19 12:53:43 +0000 2026,0,1,0,0,False,False
2067953618737926526,https://x.com/MTPHereToHelp/status/2067953618737926526,@DrRahulShah4 Thanks for bringing this to our notice. Mankhurd Traffic Division has been informed about this.,Fri Jun 19 12:52:18 +0000 2026,0,0,0,0,False,False
2067951804474937675,https://x.com/MTPHereToHelp/status/2067951804474937675,"@MTPHereToHelp After crossing vashi bridge toward mankhurd, bumper to bumper traffic jam... Plz do something https://t.co/EivkZR6ZhV",Fri Jun 19 12:45:05 +0000 2026,0,1,0,0,False,False
2067951666557555125,https://x.com/MTPHereToHelp/status/2067951666557555125,"@MTPHereToHelp 
Please let me know what more evidence needed so that I can be more careful next time.

Sharing pics of civilian report shared on MumTraffic App which was rejected for lack of evidence 

@CMOMaharashtra 
@Dev_Fadnavis https://t.co/WChhUdQEHO",Fri Jun 19 12:44:32 +0000 2026,0,1,1,0,False,False
2067950183590293891,https://x.com/MTPHereToHelp/status/2067950183590293891,@SanjayT49772027 @AmitSin49350199 @healthminmp @KiritSomaiya @manoj_kotak @sumit9930300 ही बाब आमच्या निदर्शनास आणून दिल्याबद्दल धन्यवाद. विक्रोळी वाहतूक विभागाला याविषयी कळवण्यात आले आहे.,Fri Jun 19 12:38:39 +0000 2026,0,0,2,0,False,False
2067949815531794538,https://x.com/MTPHereToHelp/status/2067949815531794538,@SanjayT49772027 @AmitSin49350199 @KiritSomaiya @manoj_kotak @sumit9930300 @healthminmp ही बाब आमच्या निदर्शनास आणून दिल्याबद्दल धन्यवाद. विक्रोळी वाहतूक विभागाला याविषयी कळवण्यात आले आहे.,Fri Jun 19 12:37:11 +0000 2026,0,0,0,0,False,False
2067949173488660843,https://x.com/MTPHereToHelp/status/2067949173488660843,@ChetanNagda18 Thanks for bringing this to our notice. Chembur Traffic Division has been informed about this.,Fri Jun 19 12:34:38 +0000 2026,0,0,0,0,False,False
2067948915065024859,https://x.com/MTPHereToHelp/status/2067948915065024859,"@mybmc @mybmcWardS @mayor_mumbai @MTPHereToHelp @MumbaiPolice @Dev_Fadnavis @CMOMaharashtra 

मै आपका ध्यान पुनः सूर्यनगर न-२,पुरानी पार्क साइड पुलिस स्टेशन के सामने,विक्रोली (प), मु-८३ की तरफ ले जाना चाहता हु जहां पानी की पाइप फूटी होने से हजारों लीटर पानी बहकर सड़क पर आ रहा है। https://t.co/CSnx81DJcg",Fri Jun 19 12:33:36 +0000 2026,1,1,4,0,False,False
2067948613473652936,https://x.com/MTPHereToHelp/status/2067948613473652936,@KoppikerNitish Thanks for bringing this to our notice. Tardeo Traffic Division has been informed about this.,Fri Jun 19 12:32:24 +0000 2026,0,0,1,0,False,False
2067948455478296674,https://x.com/MTPHereToHelp/status/2067948455478296674,@FirstlaneT The action has been taken by Worli Traffic Divison.,Fri Jun 19 12:31:47 +0000 2026,0,0,0,0,False,False
2067948040087114115,https://x.com/MTPHereToHelp/status/2067948040087114115,@SentinelWachter Thanks for bringing this to our notice. Chembur Traffic Division has been informed about this.,Fri Jun 19 12:30:08 +0000 2026,0,1,1,1,False,False
2067947068992471289,https://x.com/MTPHereToHelp/status/2067947068992471289,"@mybmc @mybmcWardS @mybmcWardT @CMOMaharashtra @Dev_Fadnavis @mayor_mumbai @MTPHereToHelp @MumbaiPolice 

सूर्यनगर न 2,पुराने पुलिस स्टेशन के सामने,विक्रोली (प),मुंबई 400083.

पुलिस वैन के पानी की पाइप पर पार्किंग करने से पाइप फूट गई और कई हजारों लीटर पानी बहकर रोड पर आ रहा है । https://t.co/gARQ8glIEU",Fri Jun 19 12:26:16 +0000 2026,0,1,1,0,False,False
2067946017279115584,https://x.com/MTPHereToHelp/status/2067946017279115584,@PmPunita Please provide the detailed address for further action.,Fri Jun 19 12:22:05 +0000 2026,0,0,0,0,False,False
2067945800102195421,https://x.com/MTPHereToHelp/status/2067945800102195421,"@MTPHereToHelp @nitin_gadkari

1. No traffic rule follows at Chembur Diamond Garden Singnal
2. Mulund East Gavanpada Signal
3. Amar Mahal Signal",Fri Jun 19 12:21:13 +0000 2026,0,1,0,0,False,False
2067945333133607106,https://x.com/MTPHereToHelp/status/2067945333133607106,Kemps Corner/ Nana Chowk Near Camp Wafers double Parked and obstructing traffic flow!!! @MTPHereToHelp @DGPMaharashtra https://t.co/665RD8qXfO,Fri Jun 19 12:19:22 +0000 2026,1,1,1,0,False,False
2067941518107963752,https://x.com/MTPHereToHelp/status/2067941518107963752,@santoshgurav299 ही बाब आमच्या निदर्शनास आणून दिल्याबद्दल धन्यवाद. दादर वाहतूक विभागाला याविषयी कळवण्यात आले आहे.,Fri Jun 19 12:04:13 +0000 2026,0,0,0,0,False,False
2067940023190822929,https://x.com/MTPHereToHelp/status/2067940023190822929,एल जे रोड शिवाजी पार्क मु १६ इथे कन्स्ट्रक्शन काम चालू आहे रस्त्यावर RCCमिक्सर लावून वाहतूक कोंडी करत आहे नागरिकांना वाहतूक करणे व पायी चालणं धोकादायक होत आहे इथे अपघात घडला तर जबाबदार कोण @mybmc @MTPHereToHelp @MumbaiPolice @AshwiniBhide @TawdeRitu @mpcb_official @CMOMaharashtra https://t.co/uO1xqSSyq5,Fri Jun 19 11:58:16 +0000 2026,0,1,1,0,False,False
2067939875429773338,https://x.com/MTPHereToHelp/status/2067939875429773338,@superselector5 Thanks for bringing this to our notice. Jogeshwari Traffic Division has been informed about this.,Fri Jun 19 11:57:41 +0000 2026,0,0,0,0,False,False
2067939496294052119,https://x.com/MTPHereToHelp/status/2067939496294052119,@pratap_p Thanks for bringing this to our notice. Oshiwara Traffic Division has been informed about this.,Fri Jun 19 11:56:11 +0000 2026,0,0,1,0,False,False
2067937654809968830,https://x.com/MTPHereToHelp/status/2067937654809968830,"Echallan No. MUMCM26005053059 Fine:1500.00

These are the pictures in the challan. The car was parked in railway parking. All the cars are also parked nearby as can be seen in challan photo. There was no 'No Parking' sign. I raised grievance but it is rejected. Please reverse it. https://t.co/7Z2dXzwhFG",Fri Jun 19 11:48:51 +0000 2026,0,3,0,0,False,False
2067936812967031006,https://x.com/MTPHereToHelp/status/2067936812967031006,छत्रपती शिवाजी महाराज पार्क दादर मुं 28 बुलढाणा अर्बन बँकेच्या बाजूला कन्स्ट्रक्शन काम चालू आहे आतील खोदकामाची मातीचे ढिगारे सर्व रस्त्यावर पडले आहेत हा मार्ग वर्दळीचा असताना या चिखलावरून दुचाकी किंवा पायी चालणारा नागरिक घसरून पडून अपघात झाला तर जबाबदार कोण @mybmc @MumbaiPolice https://t.co/gQazVGJNqv,Fri Jun 19 11:45:31 +0000 2026,3,3,4,0,False,False
2067936338423525761,https://x.com/MTPHereToHelp/status/2067936338423525761,@RahulRoy794346 Thanks for bringing this to our notice. Santacruz Traffic Division has been informed about this.,Fri Jun 19 11:43:38 +0000 2026,0,0,0,0,False,False
2067936182198243729,https://x.com/MTPHereToHelp/status/2067936182198243729,@superselector5 Thanks for bringing this to our notice. Jogeshwari Traffic Division has been informed about this.,Fri Jun 19 11:43:00 +0000 2026,0,0,0,0,False,False
2067935962056011977,https://x.com/MTPHereToHelp/status/2067935962056011977,@superselector5 Thanks for bringing this to our notice. Jogeshwari Traffic Division has been informed about this.,Fri Jun 19 11:42:08 +0000 2026,0,0,0,0,False,False
2067935789129068796,https://x.com/MTPHereToHelp/status/2067935789129068796,"@CityMumbai87765 माझी Mumbai, आपली BMC
@mybmc",Fri Jun 19 11:41:27 +0000 2026,0,0,0,0,False,False
2067935261657637325,https://x.com/MTPHereToHelp/status/2067935261657637325,@superselector5 Thanks for bringing this to our notice. Jogeshwari Traffic Division has been informed about this.,Fri Jun 19 11:39:21 +0000 2026,0,0,0,0,False,False
